fecha;rk;tipo;localizacion;latitud;longitud;profundidad;especie;sexo;estado_caparazon;cirripedio;largo_caparazon;ancho_caparazon;largo_quela;ancho_quela;huevos;parasito
jul_97;252;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;85.4;;;;;
jul_97;253;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;84.2;;;;;
jul_97;254;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;83;;;;;
jul_97;255;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;84.3;;;;;
jul_97;256;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;86.3;;;;;
jul_97;257;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;2;71.2;;;;5;
jul_97;258;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;84.9;;;;;
jul_97;259;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;;72.1;;;;3;
jul_97;260;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;80.6;;;;;
jul_97;261;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;85.4;;;;;
jul_97;262;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;73.4;;;;0;
jul_97;263;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;80;;;;;20
jul_97;264;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;91.6;;;;;
jul_97;265;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;93.9;;;;;
jul_97;266;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;2;93.9;;;;;
jul_97;267;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;88.2;;;;;
jul_97;268;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;2;72.5;;;;3;
jul_97;269;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;93.9;;;;;
jul_97;270;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;2;73.7;;;;3;
jul_97;271;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;82.6;;;;;
jul_97;272;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;68.8;;;;1;
jul_97;273;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;91.6;;;;;
jul_97;274;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;74.4;;;;;20
jul_97;275;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;72.3;;;;7;
jul_97;276;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;64.2;;;;1;
jul_97;277;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;66.1;;;;;
jul_97;278;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;70.5;;;;;
jul_97;279;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;79.6;;;;;
jul_97;280;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;73.4;;;;7;
jul_97;281;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;73.3;;;;1;
jul_97;282;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;;;;;;
jul_97;283;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;70;;;;1;
jul_97;284;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;95.4;;;;;
jul_97;285;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;;92.9;;;;;
jul_97;286;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;73.7;;;;;
jul_97;287;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;72.2;;;;1;
jul_97;288;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;2;67.4;;;;7;
jul_97;289;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;77.8;;;;;
jul_97;290;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;95.3;;;;;
jul_97;291;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;78.5;;;;1;
jul_97;292;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;73.9;;;;3;
jul_97;293;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;79.6;;;;1;
jul_97;294;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;84;;;;;
jul_97;295;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;82.8;;;;;
jul_97;296;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;84.9;;;;;
jul_97;297;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;79.7;;;;;
jul_97;298;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;86.7;;;;;
jul_97;299;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;88.2;;;;;
jul_97;300;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;91.2;;;;;
jul_97;301;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;96.1;;;;;
jul_97;302;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;83.2;;;;7;
jul_97;303;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;93;;;;;
jul_97;304;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;;83;;;;3;
jul_97;305;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;72.4;;;;1;
jul_97;306;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;87.6;;;;;
jul_97;307;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;80.2;;;;;
jul_97;308;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;79;;;;1;
jul_97;309;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;4;2;92.3;;;;;
jul_97;310;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;68.4;;;;1;
jul_97;311;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;;72.4;;;;5;
jul_97;312;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;72;;;;1;
jul_97;313;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;1;3;;74.3;;;;;
jul_97;314;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;70.2;;;;1;
jul_97;315;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;66.4;;;;1;
jul_97;316;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;4;2;69.1;;;;3;
jul_97;317;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;71.2;;;;1;
jul_97;318;Captura total 8 trampas;wp 151;-54.8564333;-68.03508333;23;2;2;3;;67.5;;;;1;
jul_97;319;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;99.5;;;;;
jul_97;320;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;85.5;;;;;
jul_97;321;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;98.9;;;;;
jul_97;322;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;89.2;;;;;
jul_97;323;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;96.1;;;;;
jul_97;324;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;102.6;;;;;
jul_97;325;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;92.4;;;;;20
jul_97;326;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;85.8;;;;3;
jul_97;327;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;1;94.2;;;;;
jul_97;328;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;73.4;;;;1;
jul_97;329;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;79.7;;;;;
jul_97;330;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;85.1;;;;;
jul_97;331;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;84.4;;;;;
jul_97;332;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;89;;;;;
jul_97;333;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;73.5;;;;;
jul_97;334;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;67.7;;;;;
jul_97;335;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;76.6;;;;;
jul_97;336;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;78.7;;;;1;
jul_97;337;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;71.6;;;;1;
jul_97;338;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;2;93.3;;;;;
jul_97;339;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;102.7;;;;;
jul_97;340;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;87.7;;;;;
jul_97;341;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;89.8;;;;;
jul_97;342;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;79.1;;;;;
jul_97;343;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;78.3;;;;7;
jul_97;344;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;74.2;;;;;
jul_97;345;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;76.2;;;;;
jul_97;346;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;79.4;;;;;
jul_97;347;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;2;91.7;;;;;
jul_97;348;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;101.9;;;;;
jul_97;349;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;82.8;;;;;
jul_97;350;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;102.6;;;;;
jul_97;351;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;73.7;;;;;
jul_97;352;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;74.4;;;;;
jul_97;353;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;;90;;;;;
jul_97;354;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;78.6;;;;3;
jul_97;355;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;74.9;;;;3;
jul_97;356;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;84.2;;;;;
jul_97;357;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;95.4;;;;;
jul_97;358;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;1;78.8;;;;2;
jul_97;359;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;73.9;;;;;
jul_97;360;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;92.7;;;;;
jul_97;361;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;;81.4;;;;;
jul_97;362;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;;74.3;;;;;
jul_97;363;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;103.2;;;;;
jul_97;364;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;68.9;;;;;
jul_97;365;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;69.3;;;;3;
jul_97;366;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;2;84.2;;;;;
jul_97;367;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;69;;;;0;
jul_97;368;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;76.3;;;;;
jul_97;369;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;73.8;;;;0;
jul_97;370;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;87.2;;;;;
jul_97;371;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;76.6;;;;;
jul_97;372;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;63.9;;;;;
jul_97;373;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;79.6;;;;3;
jul_97;374;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;76.1;;;;3;
jul_97;375;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;;71.6;;;;5;
jul_97;376;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;78.8;;;;1;
jul_97;377;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;69.6;;;;5;
jul_97;378;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;;57;;;;0;
jul_97;379;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;72;;;;1;
jul_97;380;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;;74.1;;;;;
jul_97;381;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;81.2;;;;;
jul_97;382;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;75.4;;;;;
jul_97;383;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;4;2;73.4;;;;;
jul_97;384;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;63.9;;;;0;
jul_97;385;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;1;3;;65.9;;;;;
jul_97;386;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;4;2;72.6;;;;5;
jul_97;387;Captura total 10 trampas;wp 152;-54.8582333;-67.92073333;18;2;2;3;;72.5;;;;3;
jul_97;388;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;87;;;;3;
jul_97;389;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;72;;;;3;
jul_97;390;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;74.2;;;;5;
jul_97;391;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;77.7;;;;0;
jul_97;392;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;70.4;;;;0;
jul_97;393;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;78;;;;3;
jul_97;394;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;75.2;;;;3;
jul_97;395;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;80.3;;;;3;
jul_97;396;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;67.6;;;;3;
jul_97;397;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;70.6;;;;3;
jul_97;398;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;81.8;;;;;
jul_97;399;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.6;;;;3;
jul_97;400;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2.3;78.1;;;;3;
jul_97;401;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;76.1;;;;3;
jul_97;402;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;75.8;;;;3;
jul_97;403;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;72.3;;;;3;
jul_97;404;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;67.5;;;;3;
jul_97;405;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;2;91;;;;;
jul_97;406;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;71;;;;3;
jul_97;407;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;68.8;;;;5;
jul_97;408;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;72.3;;;;3;
jul_97;409;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;83;;;;3;
jul_97;410;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;68.9;;;;3;
jul_97;411;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;82.9;;;;;
jul_97;412;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;75.6;;;;3;
jul_97;413;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;64.3;;;;3;
jul_97;414;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;78;;;;3;
jul_97;415;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.1;;;;3;
jul_97;416;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;71.7;;;;3;
jul_97;417;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;73.2;;;;3;
jul_97;418;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;2;76.4;;;;3;
jul_97;419;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;77.9;;;;3;
jul_97;420;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;84.1;;;;;
jul_97;421;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;80;;;;3;
jul_97;422;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;70.6;;;;3;
jul_97;423;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;75.9;;;;3;
jul_97;424;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;81.1;;;;3;
jul_97;425;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;70.7;;;;3;
jul_97;426;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;76;;;;3;
jul_97;427;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;72.3;;;;;
jul_97;428;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;76.3;;;;3;
jul_97;429;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;75.4;;;;3;
jul_97;430;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;73.5;;;;3;
jul_97;431;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.5;;;;3;
jul_97;432;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;71.1;;;;1;
jul_97;433;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;76.4;;;;3;
jul_97;434;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;2;93.5;;;;;
jul_97;435;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.9;;;;3;
jul_97;436;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;97.2;;;;;
jul_97;437;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;94.4;;;;;
jul_97;438;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;77.5;;;;0;
jul_97;439;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;76.8;;;;3;
jul_97;440;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;2;73.7;;;;3;
jul_97;441;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;3;76.7;;;;3;
jul_97;442;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;77.1;;;;3;
jul_97;443;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;71.9;;;;;
jul_97;444;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;71;;;;7;
jul_97;445;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;65.4;;;;3;
jul_97;446;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;64;;;;3;
jul_97;447;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;67.9;;;;3;20
jul_97;448;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;89.2;;;;;
jul_97;449;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;89.2;;;;;
jul_97;450;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;96.5;;;;;
jul_97;451;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;84.3;;;;;
jul_97;452;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;80.7;;;;;
jul_97;453;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;71;;;;7;
jul_97;454;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2.3;66;;;;3;
jul_97;455;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;67.7;;;;;
jul_97;456;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;2;69;;;;3;
jul_97;457;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;87.6;;;;;
jul_97;458;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;76.3;;;;3;
jul_97;459;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;79.8;;;;;
jul_97;460;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;72.9;;;;3;
jul_97;461;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;73.5;;;;3;
jul_97;462;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;66.3;;;;3;
jul_97;463;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;67.6;;;;3;
jul_97;464;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;73.2;;;;3;
jul_97;465;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;72;;;;3;
jul_97;466;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;70.7;;;;3;
jul_97;467;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;71;;;;3;
jul_97;468;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;73.8;;;;3;
jul_97;469;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;2;;76.5;;;;3;
jul_97;470;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;2;68.2;;;;3;
jul_97;471;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;70.8;;;;3;
jul_97;472;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;76.5;;;;3;
jul_97;473;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;70.5;;;;3;
jul_97;474;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;74.1;;;;3;
jul_97;475;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;63.3;;;;3;
jul_97;476;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;4;2;84.7;;;;;
jul_97;477;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;68.7;;;;3;
jul_97;478;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;69;;;;3;
jul_97;479;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;76.3;;;;3;
jul_97;480;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;73;;;;3;
jul_97;481;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;2;83;;;;;
jul_97;482;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;68.4;;;;3;
jul_97;483;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;76;;;;3;
jul_97;484;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;71.3;;;;3;
jul_97;485;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;81.3;;;;0;
jul_97;486;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;75;;;;;
jul_97;487;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;2;67.5;;;;3;
jul_97;488;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;3;;72.6;;;;1;
jul_97;489;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;66;;;;3;
jul_97;490;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;66.5;;;;3;
jul_97;491;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;;72.2;;;;3;
jul_97;492;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;68.7;;;;3;
jul_97;493;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;70;;;;3;
jul_97;494;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;1;3;;82.9;;;;;
jul_97;495;Captura total de 0.75 trampas;wp 154;-54.8649833;-67.87728333;21;2;2;4;2;65.9;;;;3;
